,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain (inches),Snow (inches)
1077,Soyo,AO,-6.1349,12.3689,79.68,81,94,4.9,overcast clouds,,
1078,Bagotville,AU,-28.9833,153.4167,54.0,100,90,4.61,fog,,
1079,Pozo Colorado,PY,-23.4923,-58.7972,81.09,71,48,5.01,scattered clouds,,
1080,Coquimbo,CL,-29.9533,-71.3436,64.4,68,0,13.8,clear sky,,
1081,Tucumcari,US,35.1717,-103.725,66.2,30,1,8.05,clear sky,,
1082,Grenfell,AU,-33.9,148.1667,41.99,85,0,2.3,clear sky,,
1083,Truro,GB,50.2653,-5.0544,55.4,47,100,21.85,overcast clouds,,
1084,Luderitz,NA,-26.6481,15.1594,62.01,87,1,5.44,clear sky,,
1085,Macusani,PE,-14.0833,-70.4333,50.0,54,55,10.29,broken clouds,,
1086,Cabedelo,BR,-6.9811,-34.8339,82.4,78,75,11.5,broken clouds,,
1087,De Aar,ZA,-30.6497,24.0123,68.09,23,2,8.77,clear sky,,
1088,Delijan,IR,33.9905,50.6838,67.53,41,73,2.24,broken clouds,,
1089,Kahului,US,20.8947,-156.47,71.6,100,40,12.66,light rain,,
1090,Jeremie,HT,18.65,-74.1167,81.03,70,21,1.66,few clouds,,
1091,Lahij,YE,13.1667,44.5833,79.47,62,72,5.59,broken clouds,,
1092,Pemangkat,ID,1.1667,108.9667,79.18,82,66,4.72,broken clouds,,
1093,Batagay-Alyta,RU,67.8006,130.4114,17.06,83,100,5.86,overcast clouds,,
1094,Bilibino,RU,68.0546,166.4372,22.6,95,100,1.88,light snow,,
1095,Juli,PE,-16.2167,-69.45,51.15,44,4,12.37,clear sky,,
1096,Sohagpur,IN,22.7,78.2,90.19,16,99,2.17,overcast clouds,,
1097,Abu Zabad,SD,12.35,29.25,90.86,25,75,7.81,broken clouds,,
1098,Urumqi,CN,43.801,87.6005,37.4,48,0,4.47,clear sky,,
1099,Middlebury,US,44.0153,-73.1673,68.0,27,40,7.47,scattered clouds,,
1100,Usak,TR,38.5,29.4167,58.93,54,96,9.01,overcast clouds,,
1101,College,US,64.8569,-147.8028,48.2,42,20,0.96,few clouds,,
1102,San Carlos De Bariloche,AR,-41.1456,-71.3082,64.99,38,0,8.05,clear sky,,
1103,Farafangana,MG,-22.8167,47.8333,72.03,88,30,3.71,moderate rain,,
1104,Tiznit,MA,29.5833,-9.5,63.16,58,34,10.69,scattered clouds,,
1105,Tocopilla,CL,-22.092,-70.1979,69.46,62,12,6.49,few clouds,,
1106,Zharkovskiy,RU,55.849,32.2697,35.64,72,81,6.69,broken clouds,,
1107,Sao Caetano De Odivelas,BR,-0.75,-48.02,80.42,91,99,5.77,light rain,,
1108,Salalah,OM,17.0151,54.0924,82.29,75,27,6.98,scattered clouds,,
1109,Port Shepstone,ZA,-30.7414,30.455,69.31,84,19,11.61,light rain,,
1110,Goderich,CA,43.7501,-81.7165,57.2,35,77,6.91,broken clouds,,
1111,Menongue,AO,-14.6585,17.691,68.99,44,83,3.38,broken clouds,,
1112,Mitsamiouli,KM,-11.3847,43.2844,80.47,78,89,10.76,light rain,,
1113,Paamiut,GL,61.994,-49.6678,38.7,72,81,10.11,broken clouds,,
1114,Moron,AR,-34.6534,-58.6198,73.99,62,26,5.01,scattered clouds,,
1115,Dubti,ET,11.7361,41.0853,93.52,28,23,12.95,few clouds,,
1116,Taoudenni,ML,22.6783,-3.9836,100.22,7,0,14.0,clear sky,,
1117,Erzin,TR,36.9559,36.2,71.6,46,0,4.61,clear sky,,
1118,Santa Lucia,ES,27.9117,-15.5407,71.6,64,75,2.3,broken clouds,,
1119,Pangnirtung,CA,66.1451,-65.7125,33.8,75,20,5.75,few clouds,,
1120,Dunedin,NZ,-45.8742,170.5036,48.99,78,43,8.01,scattered clouds,,
1121,Evensk,RU,61.95,159.2333,18.0,80,100,10.8,overcast clouds,,
1122,Walvis Bay,NA,-22.9575,14.5053,60.8,82,17,6.91,few clouds,,
1123,Gazli,UZ,40.1333,63.45,76.28,28,77,6.53,broken clouds,,
1124,Aloleng,PH,16.1307,119.7824,77.34,77,5,6.2,clear sky,,
1125,Batagay,RU,67.6333,134.6333,14.94,92,100,4.16,overcast clouds,,
1126,Saint George,US,37.1041,-113.5841,78.01,16,1,9.22,clear sky,,
1127,Sar-E Pul,AF,35.8333,66.1667,56.26,33,93,2.93,overcast clouds,,
1128,Lufilufi,WS,-13.8745,-171.5986,75.2,94,75,4.61,broken clouds,,
1129,Harboore,DK,56.6175,8.1807,44.01,65,9,17.56,clear sky,,
1130,Pottstown,US,40.2454,-75.6496,68.0,27,1,6.91,clear sky,,
1131,Alice Springs,AU,-23.7,133.8833,46.4,71,2,8.05,clear sky,,
1132,Madang,PG,-5.2246,145.7966,75.74,90,80,2.06,broken clouds,,
1133,Porto Novo,BJ,6.4965,2.6036,86.0,74,40,13.8,scattered clouds,,
1134,Micheweni,TZ,-4.9667,39.8333,80.37,83,69,8.55,light rain,,
1135,Brenham,US,30.1669,-96.3977,78.01,57,1,12.66,clear sky,,
1136,Rio Grande,BR,-32.035,-52.0986,77.0,61,20,2.3,few clouds,,
1137,Moranbah,AU,-22.0016,148.0466,65.17,81,100,13.56,overcast clouds,,
1138,Santa Comba,ES,43.0331,-8.8093,66.99,63,100,4.0,overcast clouds,,
1139,Swan River,CA,52.1058,-101.2676,42.8,24,98,10.36,light rain,,
1140,Strezhevoy,RU,60.7333,77.5889,42.8,81,100,4.47,light rain,,
1141,Marawi,PH,7.9986,124.2928,77.0,89,57,5.99,broken clouds,,
1142,Worland,US,44.0169,-107.9554,51.8,40,1,6.91,clear sky,,
1143,San Jose,US,37.3394,-121.895,63.0,55,75,2.64,broken clouds,,
1144,Igarka,RU,67.4667,86.5833,33.19,98,100,8.39,overcast clouds,,
1145,Salinopolis,BR,-0.6136,-47.3561,82.15,79,100,7.09,overcast clouds,,
1146,Kuna,US,43.4918,-116.4201,53.01,100,75,10.36,moderate rain,,
1147,Wharton,US,29.3116,-96.1027,84.0,39,1,13.8,clear sky,,
1148,Jumla,NP,29.2747,82.1838,45.18,70,61,5.35,broken clouds,,
1149,Orlik,RU,52.5178,99.825,23.27,90,100,1.43,overcast clouds,,
1150,Denpasar,ID,-8.65,115.2167,80.6,89,20,5.75,few clouds,,
1151,Henties Bay,NA,-22.116,14.2845,65.34,82,3,7.05,clear sky,,
1152,Derzhavinsk,KZ,51.1,66.3167,48.07,43,99,17.69,overcast clouds,,
1153,Fuerte Olimpo,PY,-21.0415,-57.8738,95.13,28,93,6.42,overcast clouds,,
1154,Balykshi,KZ,47.0667,51.8667,55.4,88,0,11.18,clear sky,,
1155,Keti Bandar,PK,24.1447,67.4497,82.76,70,0,10.8,clear sky,,
1156,Oranjemund,NA,-28.55,16.4333,60.06,89,9,5.28,clear sky,,
1157,Pacific Grove,US,36.6177,-121.9166,60.8,55,40,6.91,scattered clouds,,
1158,Baculin,PH,7.4525,126.5842,78.6,80,99,5.57,overcast clouds,,
1159,Raudeberg,NO,61.9875,5.1352,39.0,71,83,16.98,broken clouds,,
1160,Urla,TR,38.3229,26.764,59.0,94,75,5.75,light rain,,
1161,Nador,MA,35.174,-2.9287,62.6,82,90,13.8,overcast clouds,,
1162,Olafsvik,IS,64.8945,-23.7142,44.94,83,100,16.89,light rain,,
1163,Tessalit,ML,20.1986,1.0114,97.14,4,0,8.12,clear sky,,
1164,Copiapo,CL,-27.3667,-70.3333,64.4,63,40,12.66,scattered clouds,,
1165,Betsiamites,CA,48.9413,-68.646,51.8,43,90,11.5,overcast clouds,,
1166,Camargo,MX,27.6667,-105.1667,74.44,9,0,3.6,clear sky,,
1167,Ust-Nera,RU,64.5667,143.2,-7.44,91,17,1.14,few clouds,,
1168,Golaghat,IN,26.5167,93.9667,76.28,31,45,6.24,scattered clouds,,
1169,Yarkovo,RU,57.4028,67.0786,43.34,53,100,5.88,overcast clouds,,
1170,Cap Malheureux,MU,-19.9842,57.6142,79.0,82,99,10.0,overcast clouds,,
1171,Voluntari,RO,44.4667,26.1333,55.99,62,0,1.14,clear sky,,
1172,Tortoli,IT,39.9256,9.6572,59.0,63,0,5.75,clear sky,,
1173,Sladkovo,RU,55.5284,70.3385,44.35,42,100,11.14,overcast clouds,,
1174,Hualmay,PE,-11.0964,-77.6139,72.45,72,17,10.18,few clouds,,
1175,Stryn,NO,61.9045,6.7226,30.99,86,90,1.99,overcast clouds,,
1176,Necochea,AR,-38.5473,-58.7368,64.0,64,4,11.99,clear sky,,
1177,Grindavik,IS,63.8424,-22.4338,46.4,87,90,23.02,heavy intensity rain,,
1178,Cayenne,GF,4.9333,-52.3333,78.8,89,40,5.75,scattered clouds,,
1179,Waipawa,NZ,-41.4122,175.5153,53.6,87,40,2.3,scattered clouds,,
1180,Mayumba,GA,-3.432,10.6554,79.68,85,87,6.76,overcast clouds,,
1181,Piacabucu,BR,-10.4056,-36.4344,83.53,68,30,9.55,scattered clouds,,
1182,Tricase,IT,39.9304,18.3553,57.2,72,20,18.41,few clouds,,
1183,Ambikapur,IN,23.1167,83.2,78.48,17,98,0.22,overcast clouds,,
1184,Pasighat,IN,28.0667,95.3333,72.3,44,56,4.63,broken clouds,,
1185,Impfondo,CG,1.6381,18.0667,78.98,68,98,3.49,overcast clouds,,
1186,Shagonar,RU,51.5333,92.8,33.66,72,14,3.91,few clouds,,
1187,Ifanadiana,MG,-21.3,47.6333,66.22,99,70,0.78,broken clouds,,
1188,Olinda,BR,-8.0089,-34.8553,82.4,54,40,6.91,scattered clouds,,
1189,Mnogovershinnyy,RU,53.9353,139.9242,17.76,88,47,4.63,scattered clouds,,
1190,Savannakhet,LA,16.566,104.751,85.15,53,52,6.62,broken clouds,,
1191,Odweyne,SO,9.4092,45.064,80.04,49,89,12.91,overcast clouds,,
1192,Mayo,US,38.8876,-76.5119,64.99,48,1,10.36,clear sky,,
1193,Bengkulu,ID,-3.8004,102.2655,75.72,89,98,3.98,overcast clouds,,
1194,Tateyama,JP,34.9833,139.8667,60.01,66,25,5.99,scattered clouds,,
1195,Fukue,JP,32.6881,128.8419,61.75,80,13,11.56,few clouds,,
1196,Davila,PH,18.4726,120.5763,71.6,88,20,3.44,few clouds,,
1197,Juybar,IR,36.6412,52.9124,59.67,82,100,1.28,overcast clouds,,
1198,Vieux Fort,LC,13.7167,-60.95,86.0,62,40,18.41,scattered clouds,,
1199,Dharchula,IN,29.85,80.5333,59.88,51,74,8.1,broken clouds,,
1200,Babol,IR,36.5513,52.679,60.46,79,100,2.37,overcast clouds,,
1201,Mosetse,BW,-20.75,26.65,69.24,26,0,4.65,clear sky,,
1202,Honningsvag,NO,70.9821,25.9704,32.09,87,100,24.02,light snow,,
1203,Kismayo,SO,-0.3582,42.5454,82.45,73,97,14.18,overcast clouds,,
1204,Bull Savanna,JM,17.8868,-77.5902,83.34,60,6,16.2,clear sky,,
1205,Rockport,US,28.0206,-97.0544,95.0,22,1,13.8,clear sky,,
1206,Mackay,AU,-21.15,149.2,68.0,94,75,5.75,broken clouds,,
1207,Belle Fourche,US,44.6714,-103.8522,50.0,53,95,4.0,overcast clouds,,
1208,Bakaly,RU,55.1789,53.8028,42.48,91,100,7.92,overcast clouds,,
1209,Kutum,SD,14.2,24.6667,85.05,13,61,11.61,broken clouds,,
1210,Deputatskiy,RU,69.3,139.9,4.17,87,99,3.49,overcast clouds,,
1211,Freetown,SL,8.484,-13.2299,81.14,74,18,10.74,few clouds,,
1212,Alice Town,BS,25.7167,-79.3,78.55,73,95,14.81,overcast clouds,,
1213,Eyl,SO,7.9803,49.8164,83.57,72,29,8.7,scattered clouds,,
1214,Nipawin,CA,53.3668,-104.0009,32.0,51,75,5.75,broken clouds,,
1215,Pierre,US,44.3683,-100.351,42.8,42,1,4.61,clear sky,,
1216,Plettenberg Bay,ZA,-34.0527,23.3716,61.57,89,100,3.71,overcast clouds,,
1217,Houma,US,29.5958,-90.7195,82.99,78,90,14.97,overcast clouds,,
1218,Beringovskiy,RU,63.05,179.3167,29.39,97,95,4.72,overcast clouds,,
1219,West Plains,US,36.7281,-91.8524,55.4,88,90,11.5,overcast clouds,,
1220,Sabha,LY,27.0377,14.4283,83.21,20,2,14.36,clear sky,,
1221,Emba,KZ,48.8264,58.1442,46.87,76,71,8.39,broken clouds,,
1222,Hellin,ES,38.5106,-1.701,55.99,76,20,12.66,few clouds,,
1223,Simi,SL,9.5667,-12.35,96.78,31,42,9.6,scattered clouds,,
1224,Prince Rupert,CA,54.3161,-130.3201,50.0,76,20,4.61,few clouds,,
1225,Royan,FR,45.6285,-1.0281,77.0,20,0,5.75,clear sky,,
1226,Oranjestad,AW,12.524,-70.027,87.8,62,20,25.32,few clouds,,
1227,Neiafu,TO,-18.65,-173.9833,71.6,94,75,10.22,broken clouds,,
1228,Ayagoz,KZ,47.9714,80.4392,32.74,43,2,2.59,clear sky,,
1229,Loreto,MX,22.2667,-101.9667,76.28,10,50,3.98,scattered clouds,,
1230,Inhambane,MZ,-23.865,35.3833,71.89,79,0,8.01,clear sky,,
1231,Bouca,CF,6.5105,18.2733,73.87,87,99,3.71,light rain,,
1232,Dudinka,RU,69.4058,86.1778,31.39,95,99,15.82,overcast clouds,,
1233,Sobolevo,RU,54.4299,31.8996,35.85,74,99,9.82,overcast clouds,,
1234,Sinnamary,GF,5.3833,-52.95,78.42,86,100,12.03,overcast clouds,,
1235,Jizan,SA,17.3333,42.6667,87.8,40,20,23.02,sand,,
1236,Saint-Pierre,RE,-21.3393,55.4781,78.8,83,75,28.77,light rain,,
1237,Lasa,IT,46.6166,10.7002,68.0,35,0,5.75,clear sky,,
1238,Tautira,PF,-17.7333,-149.15,80.6,69,75,5.75,light rain,,
1239,Tall Kayf,TR,37.0833,41.0667,75.2,10,0,4.61,clear sky,,
1240,Brebes,ID,-6.8706,109.0369,77.58,81,8,7.07,clear sky,,
1241,Bam,IR,29.106,58.357,80.49,21,10,13.58,clear sky,,
1242,Praya,CV,14.9215,-23.5087,75.2,57,75,19.57,broken clouds,,
1243,Kurumkan,RU,54.3,110.3,42.22,42,100,3.06,overcast clouds,,
1244,Kozhva,RU,65.1073,57.0459,43.21,80,60,7.36,broken clouds,,
1245,Mecca,SA,21.4267,39.8261,88.25,29,28,2.59,scattered clouds,,
1246,Byron Bay,AU,-28.65,153.6167,54.0,94,83,5.59,broken clouds,,
1247,Namatanai,PG,-3.6667,152.4333,78.57,81,55,4.41,broken clouds,,
1248,Almenara,BR,-16.1836,-40.6944,84.04,56,37,4.45,scattered clouds,,
1249,Camacha,PT,33.0833,-16.3333,64.4,68,20,13.8,few clouds,,
1250,Ojinaga,MX,29.5667,-104.4167,78.8,12,1,5.75,clear sky,,
1251,Elko,US,41.0002,-115.5012,59.0,25,75,17.27,broken clouds,,
1252,Corinto,GR,37.9407,22.9573,55.99,78,99,1.01,overcast clouds,,
1253,Banikoara,BJ,11.2985,2.4386,95.67,25,95,3.8,overcast clouds,,
1254,Catalina,US,32.5056,-110.9211,82.0,16,0,1.99,clear sky,,
1255,Vila,PT,42.0304,-8.1588,66.0,60,99,1.99,overcast clouds,,
1256,Orsha,BY,54.5153,30.4053,35.02,75,95,9.42,snow,,
1257,Biloela,AU,-24.4167,150.5,58.95,85,0,5.23,clear sky,,
1258,Coria,ES,39.9879,-6.5377,63.84,70,85,12.86,overcast clouds,,
1259,Rovinj,HR,45.08,13.64,60.8,47,0,4.61,clear sky,,
1260,Port Blair,IN,11.6667,92.75,81.93,75,35,7.11,scattered clouds,,
1261,Lucea,JM,18.451,-78.1736,84.2,70,20,18.41,few clouds,,
1262,Arona,ES,28.0996,-16.681,77.0,41,20,20.71,few clouds,,
1263,Champasak,LA,14.75,106.0,75.9,89,87,2.44,overcast clouds,,
1264,Salem,IN,11.65,78.1667,79.34,78,97,2.93,overcast clouds,,
1265,Ostersund,SE,63.1792,14.6357,34.0,47,20,12.66,few clouds,,
1266,Utete,TZ,-7.986,38.758,74.03,95,100,7.87,light rain,,
1267,Ginir,ET,7.1333,40.7,59.11,89,77,3.29,broken clouds,,
1268,Siyabuswa,ZA,-25.1132,29.0445,66.88,23,27,7.05,scattered clouds,,
1269,Amarpur,IN,25.0333,86.9,84.63,17,57,5.88,broken clouds,,
1270,Yerbogachen,RU,61.2767,108.0108,29.07,95,100,1.7,overcast clouds,,
1271,Bathsheba,BB,13.2167,-59.5167,84.2,58,40,19.57,scattered clouds,,
1272,Noumea,NC,-22.2763,166.4572,78.01,100,75,4.61,broken clouds,,
1273,Ajuchitlan,MX,20.7167,-100.0167,78.8,22,75,6.91,broken clouds,,
1274,Maningrida,AU,-12.0667,134.2667,68.79,77,68,7.4,broken clouds,,
1275,Hokitika,NZ,-42.7167,170.9667,47.66,86,29,3.18,scattered clouds,,
1276,Fort Nelson,CA,58.8053,-122.7002,41.0,33,40,5.75,scattered clouds,,
1277,Santander,ES,43.4647,-3.8044,64.4,72,0,4.61,clear sky,,
1278,Tongliao,CN,43.6125,122.2653,40.73,41,26,4.97,scattered clouds,,
1279,Rochegda,RU,62.8,43.25,50.32,68,78,10.51,broken clouds,,
1280,Beidao,CN,34.5686,105.8933,50.41,85,100,1.07,overcast clouds,,
1281,Qalyub,EG,30.1792,31.2056,77.0,29,0,11.5,clear sky,,
1282,Fort Portal,UG,0.6617,30.2748,60.39,97,93,1.59,light rain,,
1283,Harnosand,SE,62.6323,17.9379,39.99,38,20,12.66,few clouds,,
1284,Mmathubudukwane,BW,-24.6,26.4333,66.2,32,0,4.61,clear sky,,
1285,Keffi,NG,8.8486,7.8736,93.2,46,20,5.75,light rain,,
1286,Moose Factory,CA,51.2585,-80.6094,26.6,68,90,11.5,overcast clouds,,
1287,Astoria,US,46.1879,-123.8313,48.2,87,90,8.05,moderate rain,,
1288,Grand Gaube,MU,-20.0064,57.6608,79.0,82,99,10.0,light rain,,
1289,Sharjah,AE,25.3573,55.4033,86.0,50,0,3.44,clear sky,,
1290,Lenger,KZ,42.183,69.8839,59.0,47,0,6.71,clear sky,,
1291,Vicuna,CL,-30.0319,-70.7081,73.0,27,0,3.0,clear sky,,
1292,Laramie,US,41.3114,-105.5911,54.0,25,1,21.85,clear sky,,
1293,Lodja,CD,-3.4833,23.4333,70.57,90,70,2.77,broken clouds,,
1294,Ponta Delgada,PT,37.7333,-25.6667,59.0,88,40,10.36,scattered clouds,,
1295,Rio Branco,BR,-9.9747,-67.81,87.8,62,40,9.22,scattered clouds,,
1296,Marfino,RU,55.7028,37.3822,39.2,93,90,13.42,light rain,,
1297,San Cristobal,VE,7.7669,-72.225,89.6,55,40,13.8,scattered clouds,,
1298,Biograd Na Moru,HR,43.9433,15.4519,61.0,58,0,12.66,clear sky,,
1299,Okhotsk,RU,59.3833,143.3,13.64,72,33,15.84,scattered clouds,,
1300,Namibe,AO,-15.1961,12.1522,79.57,75,44,9.53,scattered clouds,,
1301,Ende,ID,-8.8432,121.6623,75.96,87,8,2.53,clear sky,,
1302,Dalbandin,PK,28.8947,64.4101,81.86,7,0,3.11,clear sky,,
1303,Nizwa,OM,22.9333,57.5333,87.12,14,73,3.94,broken clouds,,
1304,Maceio,BR,-9.6658,-35.7353,86.0,66,20,9.22,few clouds,,
1305,Imeni Babushkina,RU,59.7573,43.1285,48.04,73,75,8.97,broken clouds,,
1306,Mount Isa,AU,-20.7333,139.5,69.8,30,8,5.75,light rain,,
1307,Simoes,BR,-7.5989,-40.8178,87.89,46,70,5.91,broken clouds,,
1308,Pundaguitan,PH,6.3711,126.1689,83.17,75,46,11.48,scattered clouds,,
1309,Chicama,PE,-7.8447,-79.1469,66.2,82,75,13.8,fog,,
1310,Sakakah,SA,29.9697,40.2064,86.0,10,0,10.36,clear sky,,
1311,Saint-Georges,GD,12.0564,-61.7485,86.0,66,20,28.77,few clouds,,
1312,Bubaque,GW,11.2833,-15.8333,78.35,70,6,21.72,clear sky,,
1313,Kununurra,AU,-15.7667,128.7333,59.0,72,8,4.74,clear sky,,
1314,Karacabey,TR,40.2152,28.4038,53.6,87,75,19.57,broken clouds,,
1315,Taranagar,IN,28.6709,75.0351,80.71,15,0,7.43,clear sky,,
1316,Duluth,US,46.7833,-92.1066,39.2,65,90,9.22,overcast clouds,,
1317,Katangli,RU,51.7102,143.2326,22.21,86,18,7.34,few clouds,,
1318,Havre-Saint-Pierre,CA,50.2334,-63.5986,44.6,70,20,24.16,few clouds,,
1319,Tsiroanomandidy,MG,-18.7667,46.0333,69.39,76,42,3.42,scattered clouds,,
1320,Bontang,ID,0.1333,117.5,77.09,83,62,4.23,broken clouds,,
1321,Karratha,AU,-20.7377,116.8463,79.38,38,0,6.69,clear sky,,
1322,Ishinomaki,JP,38.4167,141.3,51.58,84,99,5.48,overcast clouds,,
1323,Kulhudhuffushi,MV,6.6221,73.07,83.75,72,66,3.83,broken clouds,,
1324,Aklavik,CA,68.2191,-135.0107,30.2,69,20,2.3,few clouds,,
1325,Amnat Charoen,TH,15.9167,104.75,87.01,76,39,8.77,scattered clouds,,
1326,Wajima,JP,37.4,136.9,53.8,78,100,8.16,overcast clouds,,
1327,Aden,YE,12.7794,45.0367,82.69,77,10,15.3,clear sky,,
1328,Hailey,US,43.5196,-114.3153,42.8,81,90,6.13,overcast clouds,,
1329,Makakilo City,US,21.3469,-158.0858,78.8,69,1,6.91,clear sky,,
1330,Owensboro,US,37.7742,-87.1133,54.0,100,90,9.22,heavy intensity rain,,
1331,Sungaipenuh,ID,-2.0833,101.3833,63.95,97,82,0.85,broken clouds,,
1332,Kauswagan,PH,8.1917,124.0847,77.0,89,77,5.99,broken clouds,,
1333,Akcakoca,TR,41.0866,31.1162,50.88,95,100,8.86,light rain,,
1334,Malya,TZ,-2.9833,33.5167,68.23,80,49,1.63,scattered clouds,,
1335,Tazovskiy,RU,67.4667,78.7,31.28,93,100,8.93,overcast clouds,,
1336,Wanning,CN,18.8003,110.3967,78.53,90,50,8.68,scattered clouds,,
1337,Marataizes,BR,-21.0433,-40.8244,77.04,65,2,11.05,clear sky,,
1338,Tabou,CI,4.423,-7.3528,83.14,77,96,10.16,overcast clouds,,
1339,Kawalu,ID,-7.3817,108.2082,70.74,96,89,1.25,overcast clouds,,
1340,Vallenar,CL,-28.5708,-70.7581,76.08,33,0,6.55,clear sky,,
1341,Saint Anthony,US,45.0205,-93.218,42.01,65,90,14.97,overcast clouds,,
1342,Cowansville,CA,45.2001,-72.7491,64.4,34,60,9.22,broken clouds,,
1343,Gushikawa,JP,26.3544,127.8686,66.2,82,1,9.22,moderate rain,,
1344,Kieta,PG,-6.2167,155.6333,78.87,82,71,1.63,broken clouds,,
1345,Muisne,EC,0.6,-80.0333,86.0,74,20,5.75,few clouds,,
1346,La Palma,US,33.8464,-118.0467,64.99,77,75,5.75,broken clouds,,
1347,Hastings,GB,50.8552,0.5729,51.8,62,13,16.11,few clouds,,
1348,Hambantota,LK,6.1241,81.1185,80.44,81,60,4.0,broken clouds,,
1349,Axim,GH,4.8699,-2.2405,82.87,79,94,8.68,light rain,,
1350,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,33.8,100,90,4.47,overcast clouds,,
1351,Busselton,AU,-33.65,115.3333,52.0,88,0,1.86,clear sky,,
1352,Husavik,IS,66.0449,-17.3389,53.6,54,0,11.5,clear sky,,
1353,Hithadhoo,MV,-0.6,73.0833,83.5,70,46,7.81,scattered clouds,,
1354,Punta Arenas,CL,-53.15,-70.9167,50.0,76,96,5.75,overcast clouds,,
1355,Upernavik,GL,72.7868,-56.1549,34.16,85,40,5.99,scattered clouds,,
1356,Atuona,PF,-9.8,-139.0333,80.65,73,25,21.23,scattered clouds,,
1357,Poum,NC,-20.2333,164.0167,78.28,81,97,14.2,overcast clouds,,
1358,Ampanihy,MG,-24.7,44.75,71.53,71,44,2.98,scattered clouds,,
1359,Hilo,US,19.7297,-155.09,69.8,88,90,3.44,moderate rain,,
1360,Ushuaia,AR,-54.8,-68.3,55.4,58,75,12.66,broken clouds,,
1361,Krasnyy Chikoy,RU,50.3643,108.7512,44.92,58,100,3.47,light rain,,
1362,Isangel,VU,-19.55,169.2667,77.25,80,86,9.86,overcast clouds,,
1363,Puerto Ayora,EC,-0.7393,-90.3518,80.6,74,75,16.11,broken clouds,,
1364,Biak,ID,-0.9131,122.8766,77.29,76,75,5.79,broken clouds,,
1365,Colac,AU,-38.3333,143.5833,51.01,99,85,3.69,overcast clouds,,
1366,Vila Franca Do Campo,PT,37.7167,-25.4333,59.0,88,75,17.27,broken clouds,,
1367,Esperance,AU,-33.8667,121.9,59.0,77,88,12.66,overcast clouds,,
1368,Talnakh,RU,69.4865,88.3972,30.56,97,100,11.05,light snow,,
1369,Chuy,UY,-33.6971,-53.4616,71.82,69,100,7.2,light rain,,
1370,Takhli,TH,15.2634,100.3438,84.99,77,94,9.42,overcast clouds,,
1371,Sangar,RU,63.9242,127.4739,15.48,95,88,1.68,overcast clouds,,
1372,Rikitea,PF,-23.1203,-134.9692,78.58,70,99,16.15,overcast clouds,,
1373,Tasiilaq,GL,65.6145,-37.6368,37.4,75,75,4.61,broken clouds,,
1374,Port Elizabeth,ZA,-33.918,25.5701,59.0,94,0,6.91,clear sky,,
1375,Antofagasta,CL,-23.65,-70.4,68.0,63,20,10.36,few clouds,,
1376,Lusambo,CD,-4.9667,23.45,71.67,98,100,2.28,overcast clouds,,
1377,Buchanan,LR,5.8808,-10.0467,87.8,74,40,11.5,scattered clouds,,
1378,Abu Samrah,SY,35.3029,37.1841,74.57,39,57,11.23,broken clouds,,
1379,Longyearbyen,SJ,78.2186,15.6401,26.6,63,75,4.61,broken clouds,,
1380,Mataura,NZ,-46.1927,168.8643,50.0,75,59,4.0,broken clouds,,
1381,Bambous Virieux,MU,-20.3428,57.7575,79.0,83,75,17.27,light rain,,
1382,Guaira,BR,-20.3183,-48.3106,87.96,18,0,5.99,clear sky,,
1383,Faanui,PF,-16.4833,-151.75,80.01,74,100,7.63,light rain,,
1384,Kholtoson,RU,50.2981,103.3097,30.52,98,100,2.06,snow,,
1385,Viedma,AR,-40.8135,-62.9967,61.74,56,78,16.69,broken clouds,,
1386,Kropotkin,RU,45.4375,40.5756,47.14,71,68,7.7,broken clouds,,
1387,Cape Town,ZA,-33.9258,18.4232,63.0,82,0,11.5,clear sky,,
1388,Hobart,AU,-42.8794,147.3294,50.0,71,75,8.05,broken clouds,,
1389,Bredasdorp,ZA,-34.5322,20.0403,53.6,87,96,5.75,overcast clouds,,
1390,Moncagua,SV,13.5333,-88.25,91.4,49,40,2.3,scattered clouds,,
1391,Baraboo,US,43.4711,-89.7443,59.0,51,90,12.66,overcast clouds,,
1392,Tiksi,RU,71.6872,128.8694,30.79,93,100,12.12,overcast clouds,,
1393,Fort Saint James,CA,54.4333,-124.25,44.96,30,6,7.65,clear sky,,
1394,Qaanaaq,GL,77.484,-69.3632,28.17,66,99,7.29,overcast clouds,,
1395,Ilulissat,GL,69.2167,-51.1,41.0,60,40,3.44,scattered clouds,,
1396,Pangai,TO,-19.8,-174.35,79.95,79,89,11.3,light rain,,
1397,Gamba,GA,-2.65,10.0,76.57,85,100,6.62,overcast clouds,,
1398,Kloulklubed,PW,7.0419,134.2556,82.4,78,75,11.5,broken clouds,,
1399,Ixtapa,MX,20.7,-105.2,82.4,57,75,9.22,broken clouds,,
1400,Albany,US,42.6001,-73.9662,70.0,19,57,3.0,broken clouds,,
1401,Kavieng,PG,-2.5744,150.7967,80.82,79,83,6.91,moderate rain,,
1402,Zhigansk,RU,66.7697,123.3711,33.19,98,100,10.04,light snow,,
1403,Agadez,NE,19.75,10.25,92.21,9,1,6.69,clear sky,,
1404,Shahrud,IR,36.4182,54.9763,69.08,42,100,2.35,overcast clouds,,
